array_coordinate_block_size	seed	draw	cohort_median_patient_local_r
8	20260813	649	0.2740258872343504
8	20260813	650	0.2585534294264361
8	20260813	651	0.2770360620447052
8	20260813	652	0.2645497406406966
8	20260813	653	0.26421020288230923
8	20260813	654	0.2536888682939259
8	20260813	655	0.25846862398113535
8	20260813	656	0.27815640515660967
8	20260813	657	0.27804329391295335
8	20260813	658	0.27523048987373283
8	20260813	659	0.28101045687956416
8	20260813	660	0.26158841608342404
8	20260813	661	0.2848285136391824
8	20260813	662	0.2635993908053793
8	20260813	663	0.2680249018727688
8	20260813	664	0.2595807619302807
8	20260813	665	0.26462693160850037
8	20260813	666	0.2715121924776757
8	20260813	667	0.2601431651909437
8	20260813	668	0.2610890598199119
8	20260813	669	0.24300868997063677
8	20260813	670	0.27104886807657147
8	20260813	671	0.2609434864881698
8	20260813	672	0.2803238432013697
8	20260813	673	0.27141641658718707
8	20260813	674	0.25252035860965233
8	20260813	675	0.27873044045899
8	20260813	676	0.27002491685438457
8	20260813	677	0.29546589073787594
8	20260813	678	0.2814050027520738
8	20260813	679	0.2650434959232763
8	20260813	680	0.2775415332256882
8	20260813	681	0.26686423287084626
8	20260813	682	0.29627647236268106
8	20260813	683	0.2697186458478175
8	20260813	684	0.24831250339818423
8	20260813	685	0.24978132462201952
8	20260813	686	0.2755946601380972
8	20260813	687	0.2791743384000232
8	20260813	688	0.2551460435538143
8	20260813	689	0.25634583483597917
8	20260813	690	0.28967615889834114
8	20260813	691	0.2716891578548577
8	20260813	692	0.27495954496575886
8	20260813	693	0.2658644395325667
8	20260813	694	0.2656289456207108
8	20260813	695	0.27080360330662206
8	20260813	696	0.27554517487317515
8	20260813	697	0.2643246966193236
8	20260813	698	0.24953191484502846
8	20260813	699	0.28673694970592273
8	20260813	700	0.2690805092312268
8	20260813	701	0.2511912493935616
8	20260813	702	0.2686551621197673
8	20260813	703	0.28368708753013555
8	20260813	704	0.2768076636726393
8	20260813	705	0.2725266135489624
8	20260813	706	0.26365612163760277
8	20260813	707	0.2729164813500564
8	20260813	708	0.2813648002355259
8	20260813	709	0.2671525328318215
8	20260813	710	0.2374597069407648
8	20260813	711	0.2689128643177317
8	20260813	712	0.24802413406823873
8	20260813	713	0.27773600008290233
8	20260813	714	0.26056728241926597
8	20260813	715	0.27409742413987537
8	20260813	716	0.27243183264182474
8	20260813	717	0.2685805767353152
8	20260813	718	0.26746442042417906
8	20260813	719	0.2602541871497273
8	20260813	720	0.2698470034653511
8	20260813	721	0.28724970224089835
8	20260813	722	0.2712339897508594
8	20260813	723	0.274053474677167
8	20260813	724	0.2550107327105928
8	20260813	725	0.2608209588348005
8	20260813	726	0.27158279530445617
8	20260813	727	0.27347106667529564
8	20260813	728	0.246684627081282
8	20260813	729	0.2914457731595227
8	20260813	730	0.2649148397576272
8	20260813	731	0.2613162239367177
8	20260813	732	0.26384776455950926
8	20260813	733	0.25359018851148285
8	20260813	734	0.2810828304004002
8	20260813	735	0.2821620765220296
8	20260813	736	0.2760933366653878
8	20260813	737	0.25593296653143216
8	20260813	738	0.27275022865941984
8	20260813	739	0.2556212384287547
8	20260813	740	0.2867661877701313
8	20260813	741	0.2668635410554754
8	20260813	742	0.2730073073437216
8	20260813	743	0.28065270782622165
8	20260813	744	0.2667916592161206
8	20260813	745	0.25955929993256094
8	20260813	746	0.27813081537679885
8	20260813	747	0.2568411513475429
8	20260813	748	0.2853615108373744
8	20260813	749	0.2901716575847416
8	20260813	750	0.2599172154050813
8	20260813	751	0.26828435889238433
8	20260813	752	0.27003974284276766
8	20260813	753	0.27010012660947086
8	20260813	754	0.27767441329332054
8	20260813	755	0.2644157207409135
8	20260813	756	0.24491386469319965
8	20260813	757	0.28943304335875675
8	20260813	758	0.2596727661490762
8	20260813	759	0.2782282613350075
8	20260813	760	0.2659256025316716
8	20260813	761	0.26231120255163154
8	20260813	762	0.27271964369779234
8	20260813	763	0.259481232563008
8	20260813	764	0.24806937794620887
8	20260813	765	0.2559860802091296
8	20260813	766	0.2515282840209228
8	20260813	767	0.24862408912151046
8	20260813	768	0.2584656246248304
8	20260813	769	0.2512028639222985
8	20260813	770	0.2512439916240126
8	20260813	771	0.2640536605716705
8	20260813	772	0.26478042008298575
8	20260813	773	0.2581380653893235
8	20260813	774	0.2877512504742
8	20260813	775	0.26058661350318246
8	20260813	776	0.28153441958551134
8	20260813	777	0.2737092217435618
8	20260813	778	0.26615661717421546
8	20260813	779	0.2563129762267772
8	20260813	780	0.2549988617079497
8	20260813	781	0.2688383825771473
8	20260813	782	0.282089664298358
8	20260813	783	0.2783926068288153
8	20260813	784	0.26229496066551083
8	20260813	785	0.2599614675937554
8	20260813	786	0.26635552063067114
8	20260813	787	0.2788431495005826
8	20260813	788	0.268943561260837
8	20260813	789	0.2794144090309065
8	20260813	790	0.2563708632377041
8	20260813	791	0.2654616080312862
8	20260813	792	0.26922393253050036
8	20260813	793	0.27284666718016615
8	20260813	794	0.27381702478718883
8	20260813	795	0.2862473830811475
8	20260813	796	0.2757214187757382
8	20260813	797	0.25407968516755897
8	20260813	798	0.26929065975178224
8	20260813	799	0.2916177370249853
8	20260813	800	0.2830343280832839
8	20260813	801	0.272642877186051
8	20260813	802	0.2416813438018778
8	20260813	803	0.26315176583937205
8	20260813	804	0.2813188254818449
8	20260813	805	0.2705003678173873
8	20260813	806	0.2521788295862439
8	20260813	807	0.25925732096851595
8	20260813	808	0.2988419589179304
8	20260813	809	0.27023611061619124
8	20260813	810	0.25923400156604515
8	20260813	811	0.2745482147217145
8	20260813	812	0.2991245972920682
8	20260813	813	0.2750621876069386
8	20260813	814	0.2728603882520795
8	20260813	815	0.2702193692397902
8	20260813	816	0.276482349853165
8	20260813	817	0.25485638417766765
8	20260813	818	0.2586834163910225
8	20260813	819	0.252822718562575
8	20260813	820	0.28222556316172687
8	20260813	821	0.2827917408648779
8	20260813	822	0.2731138933172086
8	20260813	823	0.26986471341190377
8	20260813	824	0.26372077002491245
8	20260813	825	0.29774063915006194
8	20260813	826	0.260393469859011
8	20260813	827	0.2771521940785562
8	20260813	828	0.2718735959130073
8	20260813	829	0.2786149200861812
8	20260813	830	0.2578708617450245
8	20260813	831	0.2883243935051316
8	20260813	832	0.2626412955485312
8	20260813	833	0.2738462481612133
8	20260813	834	0.2647508589044756
8	20260813	835	0.2842111250175967
8	20260813	836	0.2658374756003105
8	20260813	837	0.27391373684535303
8	20260813	838	0.25294230468166023
8	20260813	839	0.25937766524916367
8	20260813	840	0.2615697380594615
8	20260813	841	0.27138690327015585
8	20260813	842	0.2535116127078219
8	20260813	843	0.2612538870677043
8	20260813	844	0.27411753636472813
8	20260813	845	0.24353407438914232
8	20260813	846	0.27475837729977015
8	20260813	847	0.30065727457735275
8	20260813	848	0.2835569824302939
8	20260813	849	0.2656597947968001
8	20260813	850	0.27180995110771733
8	20260813	851	0.23963763732873739
8	20260813	852	0.27029296578984896
8	20260813	853	0.2678202695419805
8	20260813	854	0.2752923710026328
8	20260813	855	0.2708059042731269
8	20260813	856	0.2758974501014655
8	20260813	857	0.274757373175712
8	20260813	858	0.28328502325903104
8	20260813	859	0.27312481478512407
8	20260813	860	0.28210829593598064
8	20260813	861	0.2774629709881526
8	20260813	862	0.26666712542285803
8	20260813	863	0.26823391335802144
8	20260813	864	0.2794947941000552
8	20260813	865	0.2633919181993532
8	20260813	866	0.2796840852070174
8	20260813	867	0.2781139553200566
8	20260813	868	0.27096405553204256
8	20260813	869	0.2683877824932918
8	20260813	870	0.2789933143938296
8	20260813	871	0.26725548456255815
8	20260813	872	0.25525467529933243
8	20260813	873	0.25479285794457585
8	20260813	874	0.2616064149420595
8	20260813	875	0.25692718992969243
8	20260813	876	0.26675945145063995
8	20260813	877	0.28412241106966774
8	20260813	878	0.267939462140026
8	20260813	879	0.2661737572194045
8	20260813	880	0.2657172900710726
8	20260813	881	0.30496082670036095
8	20260813	882	0.26308066724658563
8	20260813	883	0.2592224723974237
8	20260813	884	0.2650492891308528
8	20260813	885	0.26871204646966523
8	20260813	886	0.2923859348484383
8	20260813	887	0.2773404979252511
8	20260813	888	0.28434431423246614
8	20260813	889	0.27739354166377406
8	20260813	890	0.2832607470771068
8	20260813	891	0.257544683325507
8	20260813	892	0.2841089407387536
8	20260813	893	0.277300121667731
8	20260813	894	0.2701965290045481
8	20260813	895	0.2814874516613873
8	20260813	896	0.2697494801868968
8	20260813	897	0.2839613643888873
8	20260813	898	0.26438280100278533
8	20260813	899	0.2525612963193083
8	20260813	900	0.2593810455407084
8	20260813	901	0.273594256151319
8	20260813	902	0.2796699820964815
8	20260813	903	0.2645648110074408
8	20260813	904	0.26497808132156186
8	20260813	905	0.26362346738478304
8	20260813	906	0.28845474124834714
8	20260813	907	0.26948562849759644
8	20260813	908	0.2557201087042576
8	20260813	909	0.27004342554141086
8	20260813	910	0.26132963481641214
8	20260813	911	0.2824956055410786
8	20260813	912	0.26588307392236993
8	20260813	913	0.26281091557482
8	20260813	914	0.2779508458764069
8	20260813	915	0.25834035244192566
8	20260813	916	0.2720697600765853
8	20260813	917	0.26156506198011037
8	20260813	918	0.28881274194466505
8	20260813	919	0.27998155733537416
8	20260813	920	0.2557097400517164
8	20260813	921	0.26562409585157987
8	20260813	922	0.2476067004546666
8	20260813	923	0.28812985624444337
8	20260813	924	0.2565258047775235
8	20260813	925	0.2762568781678475
8	20260813	926	0.27329359086292104
8	20260813	927	0.2733787805101169
8	20260813	928	0.270678081601898
8	20260813	929	0.26246995714087984
8	20260813	930	0.2835720238850672
8	20260813	931	0.2638147439635114
8	20260813	932	0.2809777581940019
8	20260813	933	0.2607803064184347
8	20260813	934	0.26952723852687327
8	20260813	935	0.26188448749604676
8	20260813	936	0.26108323115521825
8	20260813	937	0.27274908989182334
8	20260813	938	0.24412908264586233
8	20260813	939	0.2646847148522049
8	20260813	940	0.2564060314570071
8	20260813	941	0.28067373563680365
8	20260813	942	0.26854179421546615
8	20260813	943	0.27081137729747573
8	20260813	944	0.26640721050553373
8	20260813	945	0.2824731365566078
8	20260813	946	0.27067631360789346
8	20260813	947	0.25783573812048605
8	20260813	948	0.2700864251257694
8	20260813	949	0.2663251617134735
8	20260813	950	0.2709742581713171
8	20260813	951	0.2784793088351041
8	20260813	952	0.2656721850210501
8	20260813	953	0.2719582687151916
8	20260813	954	0.2588488550895438
8	20260813	955	0.2724027948778495
8	20260813	956	0.2822864987577962
8	20260813	957	0.25145284058331085
8	20260813	958	0.26868425054978295
8	20260813	959	0.27239121580911396
8	20260813	960	0.2742309852948664
8	20260813	961	0.2695782717332105
8	20260813	962	0.2851597432648548
8	20260813	963	0.27403192547085115
8	20260813	964	0.25953613670327824
8	20260813	965	0.26604401810892486
8	20260813	966	0.2693247727653162
8	20260813	967	0.2667128274746057
8	20260813	968	0.2727737336584933
8	20260813	969	0.2686595578546841
8	20260813	970	0.29588143140265455
8	20260813	971	0.26937965715144757
8	20260813	972	0.26399457484936817
8	20260813	973	0.26215689463561304
8	20260813	974	0.2783927635281054
8	20260813	975	0.2730995524150489
8	20260813	976	0.2473378737754397
8	20260813	977	0.273925986448756
8	20260813	978	0.2730691794187219
8	20260813	979	0.27854641728105806
8	20260813	980	0.27564198431498577
8	20260813	981	0.2671238389495892
8	20260813	982	0.25807197434264484
8	20260813	983	0.2700522453885012
8	20260813	984	0.2869556645147441
8	20260813	985	0.2661583840602473
8	20260813	986	0.2872482337540651
8	20260813	987	0.2788526841618313
8	20260813	988	0.29198681307271807
8	20260813	989	0.27266391587665506
8	20260813	990	0.2677934632397704
8	20260813	991	0.27633812187669066
8	20260813	992	0.2584836610904713
8	20260813	993	0.26312656699676373
8	20260813	994	0.28489294807578325
8	20260813	995	0.28082294100980787
8	20260813	996	0.2843723538576745
8	20260813	997	0.2658175538814668
8	20260813	998	0.29845691783602024
8	20260813	999	0.26459926440466536
12	20260813	1	0.22127822343310954
12	20260813	2	0.2227902165679245
12	20260813	3	0.22623335455369026
12	20260813	4	0.23157374924506474
12	20260813	5	0.23426974951775756
12	20260813	6	0.2279612924475642
12	20260813	7	0.23665419580336944
12	20260813	8	0.23411273813563477
12	20260813	9	0.24647570636809568
12	20260813	10	0.22383999087416492
12	20260813	11	0.2400079267975862
12	20260813	12	0.21356358195540706
12	20260813	13	0.2102518554157431
12	20260813	14	0.23055844151259636
12	20260813	15	0.1939529511168766
12	20260813	16	0.22450677032099964
12	20260813	17	0.226369578120452
12	20260813	18	0.2292129418946145
12	20260813	19	0.23616258986495095
12	20260813	20	0.21479610479867742
12	20260813	21	0.21802306039115787
12	20260813	22	0.23115931131359801
12	20260813	23	0.24332896496431788
12	20260813	24	0.23521577627696583
12	20260813	25	0.20221933521564703
12	20260813	26	0.22858062710812616
12	20260813	27	0.2105697571372312
12	20260813	28	0.23539902908810817
12	20260813	29	0.25418595925650567
12	20260813	30	0.21792725241009653
12	20260813	31	0.2040003579444039
12	20260813	32	0.19601270075067978
12	20260813	33	0.21832080077455174
12	20260813	34	0.2014542063007854
12	20260813	35	0.2372280847763525
12	20260813	36	0.19164631355881656
12	20260813	37	0.21057108805926242
12	20260813	38	0.20678604265383543
12	20260813	39	0.20305693380032458
12	20260813	40	0.23494207401875844
12	20260813	41	0.2304305355098542
12	20260813	42	0.2162011712946305
12	20260813	43	0.21310572090409066
12	20260813	44	0.23716388583793552
12	20260813	45	0.24198542641585988
12	20260813	46	0.21548475455138622
12	20260813	47	0.22976535358430616
12	20260813	48	0.22888288094894288
12	20260813	49	0.24062048034966493
12	20260813	50	0.20562231272233897
12	20260813	51	0.23165120450687404
12	20260813	52	0.23255934561378533
12	20260813	53	0.2167929436960952
12	20260813	54	0.2299834287338215
12	20260813	55	0.2584382758630868
12	20260813	56	0.20112114060541897
12	20260813	57	0.2170704464739398
12	20260813	58	0.2263558189381682
12	20260813	59	0.23677625197847701
12	20260813	60	0.2027775340099841
12	20260813	61	0.2212341984957267
12	20260813	62	0.22080643008730239
12	20260813	63	0.2029111137025702
12	20260813	64	0.23712083694828157
12	20260813	65	0.22000930192853052
12	20260813	66	0.20215348280829554
12	20260813	67	0.2351665840144765
12	20260813	68	0.22798954155886333
12	20260813	69	0.24488999354010443
12	20260813	70	0.21803931322386996
12	20260813	71	0.1970987947813635
12	20260813	72	0.23699419414370584
12	20260813	73	0.22702969525979283
12	20260813	74	0.23097224986770504
12	20260813	75	0.23595601044927192
12	20260813	76	0.24194254385564024
12	20260813	77	0.21998519215563173
12	20260813	78	0.19448507995479664
12	20260813	79	0.23776877040353467
12	20260813	80	0.22839775923447592
12	20260813	81	0.2089472091778623
12	20260813	82	0.2579713075187813
12	20260813	83	0.22176019678978598
12	20260813	84	0.24290352359133482
12	20260813	85	0.23815368572415202
12	20260813	86	0.22663713354148984
12	20260813	87	0.2207429645140037
12	20260813	88	0.21522786410975922
12	20260813	89	0.20844180882390684
12	20260813	90	0.2147063090202053
12	20260813	91	0.22627701097067626
12	20260813	92	0.22363285290725335
12	20260813	93	0.23615124011204067
12	20260813	94	0.21650417595677587
12	20260813	95	0.2432115904047175
12	20260813	96	0.21002112727418068
12	20260813	97	0.21314322338355576
12	20260813	98	0.24025732639119607
12	20260813	99	0.22964746678081582
12	20260813	100	0.21573617248998106
12	20260813	101	0.2124122330242743
12	20260813	102	0.2146706092443061
12	20260813	103	0.22679919165162918
12	20260813	104	0.2265262391854363
12	20260813	105	0.2086827028561473
12	20260813	106	0.23835181815174722
12	20260813	107	0.22568519385372743
12	20260813	108	0.23586859032205337
12	20260813	109	0.22977738265354072
12	20260813	110	0.22468981315570674
12	20260813	111	0.2237741808995335
12	20260813	112	0.21144951091123484
12	20260813	113	0.23947284805405192
12	20260813	114	0.22683305570323348
12	20260813	115	0.22180921902324396
12	20260813	116	0.22557283419078628
12	20260813	117	0.2169749925799308
12	20260813	118	0.24283775072731478
12	20260813	119	0.2188215367043468
12	20260813	120	0.23004328190589596
12	20260813	121	0.24053768199958386
12	20260813	122	0.23646475630666855
12	20260813	123	0.22702867660960102
12	20260813	124	0.2181122711720464
12	20260813	125	0.22483374326416805
12	20260813	126	0.19863706123111186
12	20260813	127	0.21528983736938895
12	20260813	128	0.21340503990842158
12	20260813	129	0.23775934868806614
12	20260813	130	0.23351416751792314
12	20260813	131	0.21070608090318765
12	20260813	132	0.2432909815513662
12	20260813	133	0.22542238574368978
12	20260813	134	0.21971424621222438
12	20260813	135	0.2420865455818704
12	20260813	136	0.2232533275216406
12	20260813	137	0.20534325464962144
12	20260813	138	0.23480597855025404
12	20260813	139	0.23958967822656738
12	20260813	140	0.2344310979356135
12	20260813	141	0.23879587152252188
12	20260813	142	0.22732528290010567
12	20260813	143	0.24067867510499547
12	20260813	144	0.21311574502453048
12	20260813	145	0.2155206806110252
12	20260813	146	0.21302043762365222
12	20260813	147	0.2136391836649008
12	20260813	148	0.22432063622592338
12	20260813	149	0.2047366860397094
12	20260813	150	0.243660962034559
12	20260813	151	0.22607213414525223
12	20260813	152	0.214065045929205
12	20260813	153	0.21502574642698002
12	20260813	154	0.1945358903652205
12	20260813	155	0.2360068269785135
12	20260813	156	0.23737055807119378
12	20260813	157	0.22845300263331839
12	20260813	158	0.23373813224479664
12	20260813	159	0.23853177047906965
12	20260813	160	0.2250832710491255
12	20260813	161	0.2281316974045737
12	20260813	162	0.22865537659753987
12	20260813	163	0.1949643581698497
12	20260813	164	0.2098055530204085
12	20260813	165	0.22545770476290844
12	20260813	166	0.225708405760983
12	20260813	167	0.21773892568204162
12	20260813	168	0.20618346503638396
12	20260813	169	0.23900917866650356
12	20260813	170	0.2290286253166145
12	20260813	171	0.23989123700565076
12	20260813	172	0.21800896147743262
12	20260813	173	0.21820295332095213
12	20260813	174	0.22178993494593452
12	20260813	175	0.2444317799359166
12	20260813	176	0.22307035092157507
12	20260813	177	0.20959286587875006
12	20260813	178	0.2293597810845677
12	20260813	179	0.22496698977784457
12	20260813	180	0.2438956614033012
12	20260813	181	0.2059498589445867
12	20260813	182	0.22426143328315473
12	20260813	183	0.2205003413567559
12	20260813	184	0.20469794450845974
12	20260813	185	0.21999256723876318
12	20260813	186	0.22834885629711715
12	20260813	187	0.20924689799588436
12	20260813	188	0.20960997232816142
12	20260813	189	0.24667361954707878
12	20260813	190	0.23124692296641097
12	20260813	191	0.24232089331060605
12	20260813	192	0.20748552376996549
12	20260813	193	0.2176240816769875
12	20260813	194	0.21374731873225988
12	20260813	195	0.2219278156417444
12	20260813	196	0.22455835785486847
12	20260813	197	0.23063489307099216
12	20260813	198	0.23323285770966506
12	20260813	199	0.20602638473156532
12	20260813	200	0.21484148532556663
12	20260813	201	0.25667457297607776
12	20260813	202	0.2144475911742003
12	20260813	203	0.2266163895926558
12	20260813	204	0.2313217944587589
12	20260813	205	0.23337471358380257
12	20260813	206	0.2278535483485901
12	20260813	207	0.24510213198477168
12	20260813	208	0.21840674492007733
12	20260813	209	0.2104869847531897
12	20260813	210	0.21283221181106796
12	20260813	211	0.26336503193991534
12	20260813	212	0.24946514512138881
12	20260813	213	0.1980452129009651
12	20260813	214	0.2433389802250993
12	20260813	215	0.205542900740842
12	20260813	216	0.22579516229474056
12	20260813	217	0.218987993095898
12	20260813	218	0.23587392262235926
12	20260813	219	0.2415713264130655
12	20260813	220	0.23245532571552288
12	20260813	221	0.232222420656037
12	20260813	222	0.23313160709350217
12	20260813	223	0.22524255388588313
12	20260813	224	0.20874015607773816
12	20260813	225	0.2226475707267751
12	20260813	226	0.23278771601002735
12	20260813	227	0.19391076528585507
12	20260813	228	0.23414149834375825
12	20260813	229	0.24145600489816246
12	20260813	230	0.22810210033782202
12	20260813	231	0.22682586064072519
12	20260813	232	0.22657890899186928
12	20260813	233	0.2244110172773251
12	20260813	234	0.24076888545302094
12	20260813	235	0.2192181822393336
12	20260813	236	0.2043766103391057
12	20260813	237	0.24696497034830434
12	20260813	238	0.2205524735760941
12	20260813	239	0.24122089132360286
12	20260813	240	0.2257338533198585
12	20260813	241	0.19857666690377054
12	20260813	242	0.23434195898212853
12	20260813	243	0.22104255150572705
12	20260813	244	0.22630576488066362
12	20260813	245	0.2293374259093936
12	20260813	246	0.22140719799098552
12	20260813	247	0.23179730066732335
12	20260813	248	0.22953977599504713
12	20260813	249	0.21567115592938468
12	20260813	250	0.21392472298080184
12	20260813	251	0.21830326109746692
12	20260813	252	0.23729802598434052
12	20260813	253	0.2309178848763826
12	20260813	254	0.2346669263413536
12	20260813	255	0.2179447828711284
12	20260813	256	0.20333302437857365
12	20260813	257	0.22511395375667803
12	20260813	258	0.20823796789946047
12	20260813	259	0.22757669310237633
12	20260813	260	0.24880995937517134
12	20260813	261	0.1935410086301408
12	20260813	262	0.21743807732116222
12	20260813	263	0.21339766291804255
12	20260813	264	0.21095940611729386
12	20260813	265	0.22799847591443845
12	20260813	266	0.22765188359038868
12	20260813	267	0.2191685808176752
12	20260813	268	0.21643357421955456
12	20260813	269	0.22156243928750896
12	20260813	270	0.21825184650050308
12	20260813	271	0.23136829615916898
12	20260813	272	0.20776169490741359
12	20260813	273	0.22348684690755438
12	20260813	274	0.2095193797108725
12	20260813	275	0.24838749247891706
12	20260813	276	0.23760045588547274
12	20260813	277	0.23631504571977924
12	20260813	278	0.22609667833809555
12	20260813	279	0.2395563724167982
12	20260813	280	0.21417701947185525
12	20260813	281	0.2275897061430266
12	20260813	282	0.23211069798325368
12	20260813	283	0.23808130550111473
12	20260813	284	0.22269971005359643
12	20260813	285	0.2202749376150283
12	20260813	286	0.24384577646734762
12	20260813	287	0.23071530161471537
12	20260813	288	0.22264261847951372
12	20260813	289	0.2050800172382777
12	20260813	290	0.23023354402416651
12	20260813	291	0.22121912136599095
12	20260813	292	0.22811598395525973
12	20260813	293	0.20913373219763443
12	20260813	294	0.20760738178239024
12	20260813	295	0.22810268523798402
12	20260813	296	0.23181391084598102
12	20260813	297	0.2106048769568126
12	20260813	298	0.21960754314813014
12	20260813	299	0.22093118380219295
12	20260813	300	0.2326777371727366
12	20260813	301	0.21681007246442918
12	20260813	302	0.2284303567910786
12	20260813	303	0.23474633621585142
12	20260813	304	0.21047847703265196
12	20260813	305	0.22098090668354814
12	20260813	306	0.211302991354495
12	20260813	307	0.23031160035390724
12	20260813	308	0.2205817007967264
12	20260813	309	0.24790686342963475
12	20260813	310	0.23926911032842635
12	20260813	311	0.24900174205576686
12	20260813	312	0.21617661617996742
12	20260813	313	0.2024911266652064
12	20260813	314	0.2196307390456912
12	20260813	315	0.23528455686257546
12	20260813	316	0.2277852003390145
12	20260813	317	0.225908409707188
12	20260813	318	0.22456678897157303
12	20260813	319	0.23579073683704008
12	20260813	320	0.2064312318143212
12	20260813	321	0.22247980256082808
12	20260813	322	0.2395740870277949
12	20260813	323	0.21666973984130555
12	20260813	324	0.23416058445641624
12	20260813	325	0.20690550995901383
12	20260813	326	0.20645394480424434
12	20260813	327	0.23423496545263428
12	20260813	328	0.22924245559987447
12	20260813	329	0.2089926166869397
12	20260813	330	0.2289345891968204
12	20260813	331	0.20497198151531604
12	20260813	332	0.22930925498400867
12	20260813	333	0.22555259191254756
12	20260813	334	0.22731374041767433
12	20260813	335	0.24091253423256442
12	20260813	336	0.2367394538766076
12	20260813	337	0.22722916478217065
12	20260813	338	0.2269005095634918
12	20260813	339	0.22203152414285865
12	20260813	340	0.2672146872557497
12	20260813	341	0.22182374262252608
12	20260813	342	0.2276156553285601
12	20260813	343	0.21342490338042192
12	20260813	344	0.22918583295510592
12	20260813	345	0.2058549056557607
12	20260813	346	0.21246876509945856
12	20260813	347	0.22088766597207987
12	20260813	348	0.2321544330517208
12	20260813	349	0.2334263067984005
12	20260813	350	0.21812423754239027
12	20260813	351	0.22839503389942536
12	20260813	352	0.2185481815898086
12	20260813	353	0.2194326836313715
12	20260813	354	0.23268500109226792
12	20260813	355	0.24809290355360747
12	20260813	356	0.22162390077293181
12	20260813	357	0.21964023119487547
12	20260813	358	0.21577573466334793
12	20260813	359	0.20506072255400956
12	20260813	360	0.20230055111532036
12	20260813	361	0.2266066512851186
12	20260813	362	0.21026717705058906
12	20260813	363	0.2374148222248897
12	20260813	364	0.2369713925190996
12	20260813	365	0.20996616959446768
12	20260813	366	0.22297539944647496
12	20260813	367	0.2078551198273436
12	20260813	368	0.2305554433776283
12	20260813	369	0.2219879580906561
12	20260813	370	0.21737463168726118
12	20260813	371	0.22254781069850166
12	20260813	372	0.21614584773986628
12	20260813	373	0.23264755795583025
12	20260813	374	0.23475507420543512
12	20260813	375	0.19307454748166367
12	20260813	376	0.2163947567929042
12	20260813	377	0.21129347697304338
12	20260813	378	0.2338403874937693
12	20260813	379	0.22433569891226834
12	20260813	380	0.20096775567413283
12	20260813	381	0.22174122645845323
12	20260813	382	0.20810896433254017
12	20260813	383	0.2172253889029786
12	20260813	384	0.24182766540478617
12	20260813	385	0.21568269130669535
12	20260813	386	0.22728352617600805
12	20260813	387	0.23002566486862508
12	20260813	388	0.2250847609511004
12	20260813	389	0.22498168274871058
12	20260813	390	0.237163522901748
12	20260813	391	0.243786261470256
12	20260813	392	0.22270908156307828
12	20260813	393	0.22774859188581592
12	20260813	394	0.21000135140298415
12	20260813	395	0.21656627518949478
12	20260813	396	0.19257814046785796
12	20260813	397	0.22309509964519458
12	20260813	398	0.23168022440354696
12	20260813	399	0.21549290673909474
12	20260813	400	0.21717917086330074
12	20260813	401	0.20857566595008964
12	20260813	402	0.2150796521103568
12	20260813	403	0.2199159369902648
12	20260813	404	0.25045746881971254
12	20260813	405	0.21614319200796583
12	20260813	406	0.22204860800696813
12	20260813	407	0.22474301740438646
12	20260813	408	0.2081062091456323
12	20260813	409	0.21490532589670897
12	20260813	410	0.2192076809626414
12	20260813	411	0.2147803606342507
12	20260813	412	0.23380613146756302
12	20260813	413	0.2199613807896016
12	20260813	414	0.20871663969373738
12	20260813	415	0.22993518025648024
12	20260813	416	0.2348531420049672
12	20260813	417	0.2238712967314324
12	20260813	418	0.2188548157159131
12	20260813	419	0.20991500275131147
12	20260813	420	0.2002257122518502
12	20260813	421	0.25278214373027597
12	20260813	422	0.20934082429419654
12	20260813	423	0.2247652897285056
12	20260813	424	0.21935166803852077
12	20260813	425	0.23080229819886203
12	20260813	426	0.2304363415371951
12	20260813	427	0.23280791343257445
12	20260813	428	0.21622173633348632
12	20260813	429	0.22873731692094704
12	20260813	430	0.24327735125026567
12	20260813	431	0.23376851897427514
12	20260813	432	0.2139976986257545
12	20260813	433	0.2334701176059011
12	20260813	434	0.23315727333089675
12	20260813	435	0.23154325598497139
12	20260813	436	0.22423359012416583
12	20260813	437	0.24017855831748913
12	20260813	438	0.23088188235831975
12	20260813	439	0.21886333015740422
12	20260813	440	0.21920274351702115
12	20260813	441	0.19049821131270803
12	20260813	442	0.21990656374949633
12	20260813	443	0.20977129085528048
12	20260813	444	0.2255696037949649
12	20260813	445	0.24170355750344355
12	20260813	446	0.2322476539433611
12	20260813	447	0.2042603032782177
12	20260813	448	0.24139891565821364
12	20260813	449	0.2233289587216213
12	20260813	450	0.22944360846488276
12	20260813	451	0.19522265222818708
12	20260813	452	0.23056945497231962
12	20260813	453	0.228833101387161
12	20260813	454	0.2249562552628111
12	20260813	455	0.22892041951180372
12	20260813	456	0.21705696385821655
12	20260813	457	0.22310909492266018
12	20260813	458	0.21962868656694756
12	20260813	459	0.2246480947641284
12	20260813	460	0.22199977799609572
12	20260813	461	0.21734533985283097
12	20260813	462	0.21418736788836268
12	20260813	463	0.22324275647747432
12	20260813	464	0.22678800909506652
12	20260813	465	0.2302600111264982
12	20260813	466	0.2492729067346524
12	20260813	467	0.22556019907959285
12	20260813	468	0.21706244838963248
12	20260813	469	0.23598551332811551
12	20260813	470	0.23725549746950741
12	20260813	471	0.25843759078114725
12	20260813	472	0.18699138562245232
